121721,53335,3.9,"Tarzan, the Ape Man (1959)",1h 22min | Action/ Adventure/ Romance | October 1959 (USA),"This movie has little connection with the 1932 original. It does, however, have lifted footage (tinted to more-or-less match the color), including obvious footage of Weissmuller's vine-swinging. Miller is not once called Tarzan in the movie, and his yell is also lifted Weissmuller. The elephants who wreck the pygmy village are lifted/tinted from the original, but the 'pygmies' (real in the original) were kids from Fairfax High School in Los Angeles. Costumes are left over from 'King Solomon's Mines' so that more stock footage could be lifted. And the crocodile fight is taken from 'Tarzan and his Mate'"
121723,44940,6.7,My Six Convicts (1952),1h 44min | Comedy/ Drama | 20 March 1952 (USA),"A psychologist pioneers a research study at a prison. He seeks the help of six savvy inmates including a safe-cracker, a mobster, a pair of armed robbers and psychopath. Could he trust them? What's in it for them?"
121725,35564,5.9,Wings for the Eagle (1942),1h 24min | Drama | 18 July 1942 (USA),Aircraft workers during during World War II become involved in a love triangle.
121727,199580,6.7,Hakuoki (1959),1h 49min | Drama/ Action | 22 November 1959 (Japan),"Tange Tenzen and Nakayama Yasubei are honorable samurai living in an era of corrupt officials and treacherous clans. But after finding themselves in opposing clans and ensnared in a love triangle, only bloodshed can ensue! An epic tale of slashing swords, cutting betrayal, and bloody revenge, Samurai Vendetta is justly hailed as one of the best samurai films ever made!"
121729,65534,7,The Challenge (1970),1h 14min | Action/ Drama/ Thriller | TV Movie 10 February 1970,"Gallery, a U.S. commando, and Yuro, an enemy commando, are sent to a no man's Pacific jungle island to capture a crashed U.S. space satellite. Whoever survives, wins. Their nations have agreed to this to avoid war, but they cheat."
121731,40778,6.5,Shanghai Chest (1948),1h 5min | Adventure/ Comedy/ Crime | 11 July 1948 (USA),Charlie attempts to solve a triple murder in which a dead man's finger prints show up at all three murder sites.
121733,1043860,6.1,Newcastle (2008),1h 47min | Drama/ Romance/ Sport | 7 June 2008 (Japan),Tragedy befalls one of three brothers while on an outback surfing outing with friends.
121735,44928,6.7,Mr. Denning Drives North (1951),1h 33min | Crime/ Drama/ Mystery | 18 December 1951 (UK),A British aircraft engineer accidentally kills his daughter's nasty foreign boyfriend and then tries to cover up his deed.
121737,37295,5.9,Something for the Boys (1944),1h 27min | Comedy/ Musical | 1 November 1944 (USA),"The oddly-assorted Hart cousins: revue singer Blossom, con man Harry, and machinist Chiquita (who gets radio through her teeth!), inherit southern plantation Magnolia Manor, which alas proves to be a 'termite trap' and tax liability. Fortunately, Sgt. Rocky Fulton from a nearby army camp appears with a plan to convert the place to a hotel for army wives; but to pay bills until then, they decide to put on a show. Of course, romantic and military complications intervene..."
121739,50653,6.8,The Long Haul (1957),1h 40min | Crime/ Drama/ Thriller | 27 August 1957 (UK),"After leaving his U.S. Army job in Germany, a trucker takes a long-haul driver job in Britain where he runs into an organized-crime syndicate that controls the trucking industry."
121741,41635,6.8,Maneges (1950),1h 31min | Drama | 25 January 1950 (France),"After having spent all his money to fullfill the smallest wish of his wife Dora, Robert is still madly in love with her. Now, she is at agony, and her mother comes. She will reveal to Robert how he has been fooled. Through some flashbacks, we will see the story through Robert's or his mother-in-law's eyes. A very misogynous movie..."
121743,48507,6.4,Portrait of Alison (1955),1h 24min | Crime/ Drama/ Mystery | 30 December 1955 (UK),A woman's painted portrait and a post card with a sketch of a woman's hand holding a Chianti bottle are the main clues used by the Scotland Yard to solve a string of murders connected to a diamond-smuggling ring.
121745,168068,3.3,Memorial Day (1998),1h 35min | Action/ Thriller | 21 October 1998 (Greece),An embittered satellite expert gets the opportunity for revenge against the USA by aiding terrorists in a plan to destroy the country's military base.
121749,51179,5.8,War Drums (1957),1h 15min | Action/ Drama/ Romance | 21 March 1957 (USA),The friendship between a white man and an Apache chief is tested when they fall in love with the same woman during a time of frontier conflict.
121751,47625,6,Beautiful Stranger (1954),1h 29min | Crime/ Drama/ Mystery | 5 November 1954 (USA),"Johnny Victor, an actress living with Louis Galt on the Riveria, becomes involved with Pierre Clemont and learns he is a dangerous criminal."
121753,114731,5.2,Triplecross (1995),R | 1h 35min | Action/ Crime/ Romance | TV Movie 28 May 1995,"T.C. Cooper is sprung from prison by Oscar Pierce, an F.B.I. agent, and given a task: take down master thief Jimmy Ray Danker. He accepts, but neither man expected the plan's single complication: Julia Summers, Jimmy Ray's lover."
121755,45720,5.7,The Eddie Cantor Story (1953),1h 55min | Biography/ Drama/ Music | 20 January 1954 (USA),-
121757,1520453,4.6,Twelve Thirty (2010),2h 6min | Drama | August 2010 (Canada),"There are three women in the Langley household: Vivien, the mother, is caught between a fierce independence and an almost agoraphobic attachment to home; seductive and confident Mel is a 19 year-old mirror of her mother; Maura, 22, is alienated, afraid and unable to pinpoint her place in the world. They live together in a seemingly close household, yet each is very much alone. The family's status quo explodes when Jeff walks into their comfortable yet dysfunctional world. Bright, handsome, ambitious and sure of his future at 22, he's also socially awkward and a sexual novice who's been infatuated with Mel since high school. When they begin working together at the same restaurant, he jumps at the opportunity to finally start a romance with the free-spirited girl - but Mel has other ideas about their time together."
121759,41824,5.7,Roseanna McCoy (1949),1h 29min | Drama/ Romance | 12 October 1949 (USA),"The saga of the Hatfield-and-McCoy feud is romanticized in Samuel Goldwyn's Roseanna McCoy. Newcomer Joan Evans stars as the title character, whose elopement with Johnse Hatfield serves to further fuel the flames of the deadly mountain feud."
121761,39073,6.4,Up Goes Maisie (1946),1h 29min | Comedy | 1 February 1946 (USA),"After graduating college Maisie becomes involved both professionally and personally Joe Morton, who's just developed a revolutionary helicopter."
121767,2299471,7,"Minasan, sayounara (2013)",2h | Drama | 26 January 2013 (Japan),"After Satoru Watarai graduated from elementary school, he dropped out of school and decided to live within his apartment complex, never to venture outside. Satoru Watari then meets his old friends as they are coming back from their middle school classes. Satoru has now gotten a job at a cake shop within the apartment complex and eventually gets engaged to one of his friends. Satoru, still lives within the apartment complex only, but, as time passes, more of his friends leave."
121769,53418,5.5,Vice Raid (1959),1h 11min | Crime/ Drama | December 1959 (USA),The bosses of the prostitution racket have one of their prostitutes go to New York City to entrap a police officer and get him thrown off the force. She does as she is told but then the gangsters make a mistake.
121771,29661,6.4,The Thirteenth Chair (1937),1h 6min | Drama | 7 May 1937 (USA),"Inspector Marney of Scotland Yard travels to Calcutta to investigate the murder of Leonard Lee, a generally despised man in these parts. John Wales, who did consider Lee a friend - his best friend - is a suspect, but he proposes to the Inspector a ploy to discover the identity of the murderer: hold a seance conducted by a medium, Madame Rosalie La Grange. Wales doesn't believe Mme. La Grange will discover the murderer's identity through such hocus pocus, but does believe the process might draw out the murderer in revealing him or herself. Wales invites who he considers suspects - generally those in the upper crust of British society in Calcutta - plus a few red herring attendees so as not to tip the murderer as to the seance's purpose. Upon Mme. La Grange's arrival, she does admit that most of her work is conducted as parlor tricks solely for sheer entertainment, but that when required, she truly does have the ability. As the course of the evening progresses, Mme. La Grange turns from medium to detective as she truly does try to figure out the identity of the murderer, albeit for ulterior motives."
121773,21464,5.5,They Learned About Women (1930),1h 35min | Musical/ Drama | 31 January 1930 (USA),"When Jack and Jerry are not playing professional baseball with the Blue Sox, they are packing them in on the Vaudeville circuit. Jack is engaged to Mary, but a gold digger named Daisy has worked her way into his confidence. When Mary sees Jack and Daisy together, she leaves Jack and Jack marries Daisy the next day. When Daisy decides that she wants into the Vaudeville act, she has Jack dump both Jerry and his baseball contract. But Jack soon finds that - no act - means no money - means no Daisy."
121775,87557,6.3,Kim (1984),2h 30min | Adventure/ Drama/ Family | TV Movie 16 May 1984,"A friendly street kid in India, during the last years of the nineteenth century, looks and considers himself Indian, but is in fact a Brit. The Brits discover his true origin, and train him as a spy."
121777,1380279,7.1,Rebirth (2011),1h 45min | Documentary | 31 August 2011 (USA),"Filmed over the ensuing years after the attack on New York's World Trade Center, this documentary takes a look a the physical and emotional healing process involved in the aftermath of such a tragedy."
